;origin;destination;distance;mode;duration;walktime;transfers;route
219;"{""lat"": 48.948331, ""lon"": 2.341738, ""zipcode"": 93800, ""commune"": ""EPINAY SUR SEINE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.720607, ""lon"": 2.075767, ""zipcode"": 78114, ""commune"": ""MAGNY LES HAMEAUX"", ""departement"": ""YVELINES""}";31.939888665156143;CAR;6239.0;0.0;0.0;[]
220;"{""lat"": 48.927353, ""lon"": 2.214475, ""zipcode"": 95870, ""commune"": ""BEZONS"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.731886, ""lon"": 2.171513, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";21.96126832131009;WALK,TRANSIT;6089.0;1656.0;3.0;"[{""mode"": ""TRAM"", ""route"": ""Pont de Bezons - Porte de Versailles"", ""agencyName"": ""TRAMWAY""}, {""mode"": ""SUBWAY"", ""route"": ""15"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""18"", ""agencyName"": ""METRO""}]"
221;"{""lat"": 48.927353, ""lon"": 2.214475, ""zipcode"": 95870, ""commune"": ""BEZONS"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.731886, ""lon"": 2.171513, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";21.96126832131009;CAR;3723.0;0.0;0.0;[]
222;"{""lat"": 48.899835, ""lon"": 2.477912, ""zipcode"": 93140, ""commune"": ""BONDY"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.819367, ""lon"": 2.081667, ""zipcode"": 78870, ""commune"": ""BAILLY"", ""departement"": ""YVELINES""}";30.337121714872755;WALK,TRANSIT;6358.0;1181.0;4.0;"[{""mode"": ""RAIL"", ""route"": ""E"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""L"", ""agencyName"": ""TRAIN""}, {""mode"": ""BUS"", ""route"": ""7"", ""agencyName"": ""Ph\u00e9bus""}, {""mode"": ""BUS"", ""route"": ""51"", ""agencyName"": ""STAVO""}]"
223;"{""lat"": 48.899835, ""lon"": 2.477912, ""zipcode"": 93140, ""commune"": ""BONDY"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.819367, ""lon"": 2.081667, ""zipcode"": 78870, ""commune"": ""BAILLY"", ""departement"": ""YVELINES""}";30.337121714872755;CAR;4557.7;0.0;0.0;[]
224;"{""lat"": 48.746313, ""lon"": 2.403396, ""zipcode"": 94310, ""commune"": ""ORLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.794311, ""lon"": 2.555741, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";12.37487786597472;WALK,TRANSIT;4830.0;1935.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""15"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""7"", ""agencyName"": ""SITUS""}]"
225;"{""lat"": 48.768671, ""lon"": 2.461733, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.941142, ""lon"": 2.44692, ""zipcode"": 93150, ""commune"": ""LE BLANC MESNIL"", ""departement"": ""SEINE-SAINT-DENIS""}";19.208497747582957;WALK,TRANSIT;4377.0;1683.0;2.0;"[{""mode"": ""BUS"", ""route"": ""393"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
226;"{""lat"": 48.768671, ""lon"": 2.461733, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.941142, ""lon"": 2.44692, ""zipcode"": 93150, ""commune"": ""LE BLANC MESNIL"", ""departement"": ""SEINE-SAINT-DENIS""}";19.208497747582957;CAR;3335.4;0.0;0.0;[]
227;"{""lat"": 48.916279, ""lon"": 2.407044, ""zipcode"": 93120, ""commune"": ""LA COURNEUVE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.80948, ""lon"": 2.565149, ""zipcode"": 94420, ""commune"": ""LE PLESSIS TREVISE"", ""departement"": ""VAL-DE-MARNE""}";16.576771379554305;WALK,TRANSIT;4186.0;1812.0;1.0;"[{""mode"": ""SUBWAY"", ""route"": ""15B"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""208A"", ""agencyName"": ""RATP""}]"
228;"{""lat"": 48.916279, ""lon"": 2.407044, ""zipcode"": 93120, ""commune"": ""LA COURNEUVE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.80948, ""lon"": 2.565149, ""zipcode"": 94420, ""commune"": ""LE PLESSIS TREVISE"", ""departement"": ""VAL-DE-MARNE""}";16.576771379554305;CAR;3638.0;0.0;0.0;[]
229;"{""lat"": 48.848149, ""lon"": 2.391347, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";"{""lat"": 48.957739, ""lon"": 2.557364, ""zipcode"": 93420, ""commune"": ""VILLEPINTE"", ""departement"": ""SEINE-SAINT-DENIS""}";17.19718329791449;WALK,TRANSIT;3905.0;1805.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
230;"{""lat"": 48.848149, ""lon"": 2.391347, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";"{""lat"": 48.957739, ""lon"": 2.557364, ""zipcode"": 93420, ""commune"": ""VILLEPINTE"", ""departement"": ""SEINE-SAINT-DENIS""}";17.19718329791449;CAR;2816.9;0.0;0.0;[]
231;"{""lat"": 48.982578, ""lon"": 2.080066, ""zipcode"": 78260, ""commune"": ""ACHERES"", ""departement"": ""YVELINES""}";"{""lat"": 48.862486, ""lon"": 2.577456, ""zipcode"": 93460, ""commune"": ""GOURNAY SUR MARNE"", ""departement"": ""SEINE-SAINT-DENIS""}";38.71687503024779;WALK,TRANSIT;6331.0;1203.0;3.0;"[{""mode"": ""BUS"", ""route"": ""04"", ""agencyName"": ""Transdev Ile-de-France Conflans""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""213"", ""agencyName"": ""RATP""}]"
