;origin;destination;distance;mode;duration;walktime;transfers;route
0;"{""lat"": 48.726033, ""lon"": 2.425854, ""zipcode"": 94480, ""commune"": ""ABLON SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.70967, ""lon"": 2.352844, ""zipcode"": 77240, ""commune"": ""CESSON"", ""departement"": ""SEINE-ET-MARNE""}";5.656818019976154;WALK,TRANSIT;2758.0;1138.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""399"", ""agencyName"": ""RATP""}]"
1;"{""lat"": 48.726033, ""lon"": 2.425854, ""zipcode"": 94480, ""commune"": ""ABLON SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.70967, ""lon"": 2.352844, ""zipcode"": 77240, ""commune"": ""CESSON"", ""departement"": ""SEINE-ET-MARNE""}";5.656818019976154;CAR;2463.2999999999997;0.0;0.0;[]
2;"{""lat"": 48.989001, ""lon"": 2.22563, ""zipcode"": 95130, ""commune"": ""FRANCONVILLE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.963119, ""lon"": 2.562747, ""zipcode"": 93290, ""commune"": ""TREMBLAY EN FRANCE"", ""departement"": ""SEINE-SAINT-DENIS""}";24.77237106518797;WALK,TRANSIT;6690.0;1156.0;3.0;"[{""mode"": ""BUS"", ""route"": ""95-29"", ""agencyName"": ""Valoise""}, {""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""619"", ""agencyName"": ""Seine-Saint-Denis""}]"
3;"{""lat"": 48.989001, ""lon"": 2.22563, ""zipcode"": 95130, ""commune"": ""FRANCONVILLE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.963119, ""lon"": 2.562747, ""zipcode"": 93290, ""commune"": ""TREMBLAY EN FRANCE"", ""departement"": ""SEINE-SAINT-DENIS""}";24.77237106518797;CAR;3026.0;0.0;0.0;[]
4;"{""lat"": 48.847823, ""lon"": 2.575918, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.740238, ""lon"": 2.181706, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";31.256527424591876;WALK,TRANSIT;6974.0;2268.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""9"", ""agencyName"": ""Cars D'Orsay""}]"
5;"{""lat"": 48.847823, ""lon"": 2.575918, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.740238, ""lon"": 2.181706, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";31.256527424591876;CAR;4505.0;0.0;0.0;[]
6;"{""lat"": 48.782309, ""lon"": 2.190531, ""zipcode"": 78140, ""commune"": ""VELIZY VILLACOUBLAY"", ""departement"": ""YVELINES""}";"{""lat"": 48.720788, ""lon"": 2.493697, ""zipcode"": 91330, ""commune"": ""YERRES"", ""departement"": ""ESSONE""}";23.255111509500953;WALK,TRANSIT;7165.0;1277.0;3.0;"[{""mode"": ""TRAM"", ""route"": ""Ch\u00e2tillon Montrouge - Gare de Viroflay Rive Droite"", ""agencyName"": ""TRAMWAY""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""B"", ""agencyName"": ""STRAV""}]"
7;"{""lat"": 48.782309, ""lon"": 2.190531, ""zipcode"": 78140, ""commune"": ""VELIZY VILLACOUBLAY"", ""departement"": ""YVELINES""}";"{""lat"": 48.720788, ""lon"": 2.493697, ""zipcode"": 91330, ""commune"": ""YERRES"", ""departement"": ""ESSONE""}";23.255111509500953;CAR;4583.2;0.0;0.0;[]
8;"{""lat"": 48.759455, ""lon"": 2.420124, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.723814, ""lon"": 2.56474, ""zipcode"": 94440, ""commune"": ""MAROLLES EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";11.320768197923185;WALK,TRANSIT;3790.0;983.0;2.0;"[{""mode"": ""BUS"", ""route"": ""A"", ""agencyName"": ""VyBus""}, {""mode"": ""BUS"", ""route"": ""J2"", ""agencyName"": ""STRAV""}, {""mode"": ""BUS"", ""route"": ""21"", ""agencyName"": ""Arlequin""}]"
9;"{""lat"": 48.759455, ""lon"": 2.420124, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.723814, ""lon"": 2.56474, ""zipcode"": 94440, ""commune"": ""MAROLLES EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";11.320768197923185;CAR;3202.7999999999997;0.0;0.0;[]
10;"{""lat"": 48.971868, ""lon"": 2.255054, ""zipcode"": 95110, ""commune"": ""SANNOIS"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 49.010435, ""lon"": 2.316478, ""zipcode"": 95160, ""commune"": ""MONTMORENCY"", ""departement"": ""VAL-D'OISE""}";6.202943338262612;WALK,TRANSIT;3860.0;1803.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""J"", ""agencyName"": ""TRAIN""}, {""mode"": ""BUS"", ""route"": ""12"", ""agencyName"": ""Valmy""}]"
11;"{""lat"": 48.971868, ""lon"": 2.255054, ""zipcode"": 95110, ""commune"": ""SANNOIS"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 49.010435, ""lon"": 2.316478, ""zipcode"": 95160, ""commune"": ""MONTMORENCY"", ""departement"": ""VAL-D'OISE""}";6.202943338262612;CAR;3054.9;0.0;0.0;[]
12;"{""lat"": 48.811504, ""lon"": 2.567495, ""zipcode"": 94500, ""commune"": ""CHAMPIGNY SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.721548, ""lon"": 2.262959, ""zipcode"": 91300, ""commune"": ""MASSY"", ""departement"": ""ESSONE""}";24.45881828358841;WALK,TRANSIT;4959.0;548.0;2.0;"[{""mode"": ""BUS"", ""route"": ""206"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
13;"{""lat"": 48.811504, ""lon"": 2.567495, ""zipcode"": 94500, ""commune"": ""CHAMPIGNY SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.721548, ""lon"": 2.262959, ""zipcode"": 91300, ""commune"": ""MASSY"", ""departement"": ""ESSONE""}";24.45881828358841;CAR;4423.4;0.0;0.0;[]
14;"{""lat"": 48.776249, ""lon"": 2.344133, ""zipcode"": 94240, ""commune"": ""L HAY LES ROSES"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.817064, ""lon"": 2.319864, ""zipcode"": 92120, ""commune"": ""MONTROUGE"", ""departement"": ""HAUTS-DE-SEINE""}";4.874146813545836;CAR;2048.5;0.0;0.0;[]
15;"{""lat"": 48.725384, ""lon"": 2.214582, ""zipcode"": 91120, ""commune"": ""PALAISEAU"", ""departement"": ""ESSONE""}";"{""lat"": 48.856099, ""lon"": 2.382235, ""zipcode"": 75011, ""commune"": ""PARIS 11"", ""departement"": ""PARIS""}";19.02894036826611;WALK,TRANSIT;4666.0;1186.0;3.0;"[{""mode"": ""BUS"", ""route"": ""1"", ""agencyName"": ""Cars D'Orsay""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""9"", ""agencyName"": ""METRO""}]"
16;"{""lat"": 48.725384, ""lon"": 2.214582, ""zipcode"": 91120, ""commune"": ""PALAISEAU"", ""departement"": ""ESSONE""}";"{""lat"": 48.856099, ""lon"": 2.382235, ""zipcode"": 75011, ""commune"": ""PARIS 11"", ""departement"": ""PARIS""}";19.02894036826611;CAR;3825.0;0.0;0.0;[]
17;"{""lat"": 48.988224, ""lon"": 2.373196, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.78471, ""lon"": 2.401566, ""zipcode"": 94400, ""commune"": ""VITRY SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";22.724594436697288;WALK,TRANSIT;4620.0;1072.0;4.0;"[{""mode"": ""BUS"", ""route"": ""268"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}]"
18;"{""lat"": 48.988224, ""lon"": 2.373196, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.78471, ""lon"": 2.401566, ""zipcode"": 94400, ""commune"": ""VITRY SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";22.724594436697288;CAR;4683.5;0.0;0.0;[]
19;"{""lat"": 48.718128, ""lon"": 2.190497, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";"{""lat"": 48.957981, ""lon"": 2.498394, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";34.91556034151083;WALK,TRANSIT;6801.0;1063.0;2.0;"[{""mode"": ""BUS"", ""route"": ""EXPRESS 91-10"", ""agencyName"": ""Albatrans""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""609"", ""agencyName"": ""Seine-Saint-Denis""}]"
20;"{""lat"": 48.718128, ""lon"": 2.190497, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";"{""lat"": 48.957981, ""lon"": 2.498394, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";34.91556034151083;CAR;4777.0;0.0;0.0;[]
21;"{""lat"": 48.794504, ""lon"": 2.278409, ""zipcode"": 92260, ""commune"": ""FONTENAY AUX ROSES"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.915324, ""lon"": 2.35749, ""zipcode"": 93210, ""commune"": ""ST DENIS"", ""departement"": ""SEINE-SAINT-DENIS""}";14.627470193583104;WALK,TRANSIT;3671.0;1751.0;0.0;"[{""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
22;"{""lat"": 48.794504, ""lon"": 2.278409, ""zipcode"": 92260, ""commune"": ""FONTENAY AUX ROSES"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.915324, ""lon"": 2.35749, ""zipcode"": 93210, ""commune"": ""ST DENIS"", ""departement"": ""SEINE-SAINT-DENIS""}";14.627470193583104;CAR;4374.099999999999;0.0;0.0;[]
23;"{""lat"": 48.729681, ""lon"": 2.189866, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";"{""lat"": 49.017273, ""lon"": 2.476343, ""zipcode"": 95190, ""commune"": ""GOUSSAINVILLE"", ""departement"": ""VAL-D'OISE""}";38.230992507149374;WALK,TRANSIT;7303.0;1745.0;2.0;"[{""mode"": ""BUS"", ""route"": ""9"", ""agencyName"": ""Cars D'Orsay""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}]"
24;"{""lat"": 48.729681, ""lon"": 2.189866, ""zipcode"": 91400, ""commune"": ""ORSAY"", ""departement"": ""ESSONE""}";"{""lat"": 49.017273, ""lon"": 2.476343, ""zipcode"": 95190, ""commune"": ""GOUSSAINVILLE"", ""departement"": ""VAL-D'OISE""}";38.230992507149374;CAR;5385.599999999999;0.0;0.0;[]
25;"{""lat"": 48.763182, ""lon"": 2.415045, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.804692, ""lon"": 2.552979, ""zipcode"": 94500, ""commune"": ""CHAMPIGNY SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";11.11010188223681;WALK,TRANSIT;3986.0;746.0;1.0;"[{""mode"": ""BUS"", ""route"": ""393"", ""agencyName"": ""RATP""}, {""mode"": ""BUS"", ""route"": ""308"", ""agencyName"": ""RATP""}]"
26;"{""lat"": 48.763182, ""lon"": 2.415045, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.804692, ""lon"": 2.552979, ""zipcode"": 94500, ""commune"": ""CHAMPIGNY SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";11.11010188223681;CAR;3347.2999999999997;0.0;0.0;[]
27;"{""lat"": 48.841334, ""lon"": 2.28426, ""zipcode"": 75015, ""commune"": ""PARIS 15"", ""departement"": ""PARIS""}";"{""lat"": 48.871523, ""lon"": 2.442352, ""zipcode"": 93100, ""commune"": ""MONTREUIL"", ""departement"": ""SEINE-SAINT-DENIS""}";12.043374725368176;WALK,TRANSIT;3827.0;1444.0;1.0;"[{""mode"": ""SUBWAY"", ""route"": ""8"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""9"", ""agencyName"": ""METRO""}]"
28;"{""lat"": 48.841334, ""lon"": 2.28426, ""zipcode"": 75015, ""commune"": ""PARIS 15"", ""departement"": ""PARIS""}";"{""lat"": 48.871523, ""lon"": 2.442352, ""zipcode"": 93100, ""commune"": ""MONTREUIL"", ""departement"": ""SEINE-SAINT-DENIS""}";12.043374725368176;CAR;2534.7;0.0;0.0;[]
29;"{""lat"": 48.823275, ""lon"": 2.4069, ""zipcode"": 94220, ""commune"": ""CHARENTON LE PONT"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.813348, ""lon"": 2.334868, ""zipcode"": 94110, ""commune"": ""ARCUEIL"", ""departement"": ""VAL-DE-MARNE""}";5.388186128019439;WALK,TRANSIT;2847.0;1569.0;1.0;"[{""mode"": ""SUBWAY"", ""route"": ""8"", ""agencyName"": ""METRO""}, {""mode"": ""TRAM"", ""route"": ""PONT GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU - Porte de Vincennes"", ""agencyName"": ""TRAMWAY""}]"
30;"{""lat"": 48.823275, ""lon"": 2.4069, ""zipcode"": 94220, ""commune"": ""CHARENTON LE PONT"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.813348, ""lon"": 2.334868, ""zipcode"": 94110, ""commune"": ""ARCUEIL"", ""departement"": ""VAL-DE-MARNE""}";5.388186128019439;CAR;1839.3999999999999;0.0;0.0;[]
31;"{""lat"": 48.945337, ""lon"": 2.400202, ""zipcode"": 93120, ""commune"": ""LA COURNEUVE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.992541, ""lon"": 2.376084, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";5.536225372545312;WALK,TRANSIT;3033.0;1782.0;1.0;"[{""mode"": ""TRAM"", ""route"": ""GARE D\\'EPINAY SUR SEINE - Gare du Bourget"", ""agencyName"": ""TRAIN""}, {""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}]"
32;"{""lat"": 49.019122, ""lon"": 2.156223, ""zipcode"": 95480, ""commune"": ""PIERRELAYE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.978426, ""lon"": 2.176261, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";4.755443303602438;WALK,TRANSIT;2898.0;1056.0;1.0;"[{""mode"": ""BUS"", ""route"": ""95-19"", ""agencyName"": ""Valoise""}, {""mode"": ""BUS"", ""route"": ""30-05"", ""agencyName"": ""Parisis""}]"
33;"{""lat"": 48.86236, ""lon"": 2.426444, ""zipcode"": 93100, ""commune"": ""MONTREUIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.8263, ""lon"": 2.380287, ""zipcode"": 75013, ""commune"": ""PARIS 13"", ""departement"": ""PARIS""}";5.242743504940745;CAR;1898.8999999999999;0.0;0.0;[]
34;"{""lat"": 48.736291, ""lon"": 2.387469, ""zipcode"": 94310, ""commune"": ""ORLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 49.000798, ""lon"": 2.180263, ""zipcode"": 95220, ""commune"": ""PIERRELAYE"", ""departement"": ""VAL-D'OISE""}";33.086959601874504;WALK,TRANSIT;6966.0;1306.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""95-21"", ""agencyName"": ""Valoise""}]"
35;"{""lat"": 48.736291, ""lon"": 2.387469, ""zipcode"": 94310, ""commune"": ""ORLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 49.000798, ""lon"": 2.180263, ""zipcode"": 95220, ""commune"": ""PIERRELAYE"", ""departement"": ""VAL-D'OISE""}";33.086959601874504;CAR;4668.2;0.0;0.0;[]
36;"{""lat"": 48.824749, ""lon"": 2.583522, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.807017, ""lon"": 2.351569, ""zipcode"": 94270, ""commune"": ""LE KREMLIN BICETRE"", ""departement"": ""VAL-DE-MARNE""}";17.097599272582233;WALK,TRANSIT;4699.0;1402.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""E"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""57"", ""agencyName"": ""RATP""}]"
37;"{""lat"": 48.824749, ""lon"": 2.583522, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.807017, ""lon"": 2.351569, ""zipcode"": 94270, ""commune"": ""LE KREMLIN BICETRE"", ""departement"": ""VAL-DE-MARNE""}";17.097599272582233;CAR;3241.9;0.0;0.0;[]
38;"{""lat"": 48.769972, ""lon"": 2.311658, ""zipcode"": 92160, ""commune"": ""ANTONY"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.915074, ""lon"": 2.398778, ""zipcode"": 93300, ""commune"": ""AUBERVILLIERS"", ""departement"": ""SEINE-SAINT-DENIS""}";17.348560916096993;WALK,TRANSIT;3224.0;871.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""249"", ""agencyName"": ""RATP""}]"
39;"{""lat"": 48.769972, ""lon"": 2.311658, ""zipcode"": 92160, ""commune"": ""ANTONY"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.915074, ""lon"": 2.398778, ""zipcode"": 93300, ""commune"": ""AUBERVILLIERS"", ""departement"": ""SEINE-SAINT-DENIS""}";17.348560916096993;CAR;3799.5;0.0;0.0;[]
40;"{""lat"": 48.710499, ""lon"": 2.280072, ""zipcode"": 91160, ""commune"": ""BALLAINVILLIERS"", ""departement"": ""ESSONE""}";"{""lat"": 48.734462, ""lon"": 2.508673, ""zipcode"": 94440, ""commune"": ""MAROLLES EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";16.979634989693196;WALK,TRANSIT;6109.0;2166.0;3.0;"[{""mode"": ""BUS"", ""route"": ""199"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""3"", ""agencyName"": ""Bord de l'Eau""}, {""mode"": ""BUS"", ""route"": ""J2"", ""agencyName"": ""STRAV""}]"
41;"{""lat"": 48.710499, ""lon"": 2.280072, ""zipcode"": 91160, ""commune"": ""BALLAINVILLIERS"", ""departement"": ""ESSONE""}";"{""lat"": 48.734462, ""lon"": 2.508673, ""zipcode"": 94440, ""commune"": ""MAROLLES EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";16.979634989693196;CAR;3442.5;0.0;0.0;[]
42;"{""lat"": 48.959234, ""lon"": 2.493622, ""zipcode"": 93600, ""commune"": ""AULNAY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.777502, ""lon"": 2.096063, ""zipcode"": 78280, ""commune"": ""GUYANCOURT"", ""departement"": ""YVELINES""}";35.410649093411834;WALK,TRANSIT;15590.0;328.0;6.0;"[{""mode"": ""BUS"", ""route"": ""609"", ""agencyName"": ""Seine-Saint-Denis""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""4"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""475"", ""agencyName"": ""SQYBUS""}, {""mode"": ""BUS"", ""route"": ""475"", ""agencyName"": ""SQYBUS""}, {""mode"": ""BUS"", ""route"": ""468"", ""agencyName"": ""SQYBUS""}, {""mode"": ""BUS"", ""route"": ""439"", ""agencyName"": ""SQYBUS""}]"
43;"{""lat"": 48.765541, ""lon"": 2.545852, ""zipcode"": 94880, ""commune"": ""NOISEAU"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.846145, ""lon"": 2.420567, ""zipcode"": 94160, ""commune"": ""ST MANDE"", ""departement"": ""VAL-DE-MARNE""}";12.82632717090606;WALK,TRANSIT;3398.0;1772.0;1.0;"[{""mode"": ""BUS"", ""route"": ""1"", ""agencyName"": ""SITUS""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
44;"{""lat"": 48.765541, ""lon"": 2.545852, ""zipcode"": 94880, ""commune"": ""NOISEAU"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.846145, ""lon"": 2.420567, ""zipcode"": 94160, ""commune"": ""ST MANDE"", ""departement"": ""VAL-DE-MARNE""}";12.82632717090606;CAR;3000.5;0.0;0.0;[]
45;"{""lat"": 48.8146, ""lon"": 2.209819, ""zipcode"": 92310, ""commune"": ""SEVRES"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.71953, ""lon"": 2.42711, ""zipcode"": 91270, ""commune"": ""VIGNEUX SUR SEINE"", ""departement"": ""ESSONE""}";19.114726031726622;WALK,TRANSIT;6742.0;2126.0;4.0;"[{""mode"": ""BUS"", ""route"": ""469"", ""agencyName"": ""Paladin""}, {""mode"": ""RAIL"", ""route"": ""N"", ""agencyName"": ""TRAIN""}, {""mode"": ""SUBWAY"", ""route"": ""4"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""8"", ""agencyName"": ""Bord de l'Eau""}]"
46;"{""lat"": 48.8146, ""lon"": 2.209819, ""zipcode"": 92310, ""commune"": ""SEVRES"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.71953, ""lon"": 2.42711, ""zipcode"": 91270, ""commune"": ""VIGNEUX SUR SEINE"", ""departement"": ""ESSONE""}";19.114726031726622;CAR;4430.2;0.0;0.0;[]
47;"{""lat"": 48.944384, ""lon"": 2.344018, ""zipcode"": 93200, ""commune"": ""ST DENIS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.925141, ""lon"": 2.458924, ""zipcode"": 93700, ""commune"": ""DRANCY"", ""departement"": ""SEINE-SAINT-DENIS""}";8.661861676628845;WALK,TRANSIT;3566.0;2006.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}]"
48;"{""lat"": 48.944384, ""lon"": 2.344018, ""zipcode"": 93200, ""commune"": ""ST DENIS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.925141, ""lon"": 2.458924, ""zipcode"": 93700, ""commune"": ""DRANCY"", ""departement"": ""SEINE-SAINT-DENIS""}";8.661861676628845;CAR;2886.6;0.0;0.0;[]
49;"{""lat"": 48.857978, ""lon"": 2.525599, ""zipcode"": 93330, ""commune"": ""NEUILLY SUR MARNE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.947719, ""lon"": 2.181114, ""zipcode"": 78500, ""commune"": ""SARTROUVILLE"", ""departement"": ""YVELINES""}";27.084523761256985;WALK,TRANSIT;4290.0;970.0;2.0;"[{""mode"": ""BUS"", ""route"": ""113"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""9"", ""agencyName"": ""R'bus""}]"
50;"{""lat"": 48.857978, ""lon"": 2.525599, ""zipcode"": 93330, ""commune"": ""NEUILLY SUR MARNE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.947719, ""lon"": 2.181114, ""zipcode"": 78500, ""commune"": ""SARTROUVILLE"", ""departement"": ""YVELINES""}";27.084523761256985;CAR;4962.3;0.0;0.0;[]
51;"{""lat"": 48.803053, ""lon"": 2.359156, ""zipcode"": 94270, ""commune"": ""LE KREMLIN BICETRE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.967568, ""lon"": 2.421435, ""zipcode"": 95500, ""commune"": ""GONESSE"", ""departement"": ""VAL-D'OISE""}";18.85149326770437;WALK,TRANSIT;5924.0;1627.0;3.0;"[{""mode"": ""SUBWAY"", ""route"": ""7"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""11"", ""agencyName"": ""CIF""}]"
52;"{""lat"": 48.803053, ""lon"": 2.359156, ""zipcode"": 94270, ""commune"": ""LE KREMLIN BICETRE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.967568, ""lon"": 2.421435, ""zipcode"": 95500, ""commune"": ""GONESSE"", ""departement"": ""VAL-D'OISE""}";18.85149326770437;CAR;3490.1;0.0;0.0;[]
53;"{""lat"": 48.913683, ""lon"": 2.289551, ""zipcode"": 92600, ""commune"": ""ASNIERES SUR SEINE"", ""departement"": ""HAUTS-DE-SEINE""}";"{""lat"": 48.766438, ""lon"": 2.47161, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";21.109168284455443;WALK,TRANSIT;4220.0;999.0;3.0;"[{""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""393"", ""agencyName"": ""RATP""}]"
